Interval,Description,Agent,Int Agt ID,Adv,In Ans,In,Out Ans,Out,Tot Tlk (Seconds Value),Avg Tlk (Seconds Value),End On-Hold,Esc,Esc To,In Abnd,Max Concr,Out Fail,OvrFd In,OvrFd Off,All Ans,All,UnMon,Trans In,Trans Out,Unrtrnd,Ans <= 15s,Abnd <= 60s,Max Call (Seconds Value),Max Held (Seconds Value),Max Talk (Seconds Value),Tot Call (Seconds Value),Tot Held (Seconds Value),Tot Rng (Seconds Value),Alerting (Seconds Value),Available (Seconds Value),Busy (Seconds Value),Handling (Seconds Value),N/A (Seconds Value)
24/01/2026 (13:00:00 - 13:59:59),Nina Ward,440795892684.0,,0,1.0,1.0,0.0,0.0,333.1429980930234,333.1429980930234,0,0,0,0.0,0,0.0,0,0,1.0,1.0,0,0,0,0,1.0,0.0,797.5789423383574,80.35905099882436,711.1810624965382,356.75225701626056,17.57043008024242,6.038828842994751,4.838809628222727,3010.491638906055,361.5910666444833,356.75225701626056,227.91729444946185
24/01/2026 (13:00:00 - 13:59:59),Ruby Bennett,440776845445.0,,0,1.0,1.0,0.0,0.0,86.39336424008476,86.39336424008476,0,0,0,0.0,0,0.0,0,0,1.0,1.0,0,0,0,0,0.0,0.0,325.0741242564787,86.00214937474179,234.33803997785054,111.23016275011807,20.10286360614694,4.733934903886358,3.3975894519401835,3398.6856834010187,114.62775220205825,111.23016275011807,86.68656439692305
24/01/2026 (13:00:00 - 13:59:59),Theo Bennett,440797064732.0,,0,4.0,5.0,2.0,2.0,1047.154736742692,261.788684185673,0,0,0,1.0,0,0.0,0,0,6.0,7.0,0,0,0,0,2.0,1.0,661.443673056483,53.854534874158446,604.1121712724881,1104.4294400524159,43.36683567037822,20.86180145901868,15.359497850372037,2383.1723308265014,1119.788937902788,1104.4294400524159,97.03873127071088
24/01/2026 (13:00:00 - 13:59:59),Nina Reed,440712872381.0,,0,3.0,4.0,1.0,1.0,609.8393526920023,203.27978423066745,0,0,0,1.0,0,0.0,0,0,4.0,5.0,0,0,0,0,1.0,1.0,434.676341158595,20.53863369832593,408.22212415616787,652.6224475060003,25.036344901694427,23.66233321640469,10.708562963218142,2723.528571556826,663.3310104692184,652.6224475060003,213.14041797395566
24/01/2026 (13:00:00 - 13:59:59),Ella Scott,440738213751.0,,0,4.0,4.0,0.0,0.0,1062.433289969715,265.6083224924287,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,2.0,0.0,923.5970769530209,102.33415365816717,811.0931853765786,1185.0764642774002,81.96422263458453,40.678951673100656,13.68340539882635,2169.8878004250746,1198.7598696762266,1185.0764642774002,231.35232989869883
24/01/2026 (13:00:00 - 13:59:59),Freya Wright,440705932682.0,,0,6.0,6.0,0.0,0.0,2097.9836146286425,349.6639357714404,0,0,0,0.0,0,0.0,0,0,6.0,6.0,0,0,0,0,2.0,0.0,1284.8699677054774,36.34356689986243,1244.0887728616258,2222.632807233569,98.02342494099202,26.625767663934692,26.91914442893117,1170.3743156540154,2249.5519516625004,2222.632807233569,180.0737326834842
24/01/2026 (14:00:00 - 14:59:59),Liam Turner,440710619180.0,,0,5.0,6.0,1.0,1.0,1316.1388162861485,263.2277632572297,0,0,0,1.0,0,0.0,0,0,6.0,7.0,0,0,0,0,2.0,1.0,897.5663735016847,66.11663804373522,824.1026174660615,1503.8306130353774,150.95620678978887,44.082707951328004,16.242681181170802,1818.7531414779246,1520.0732942165482,1503.8306130353774,261.1735643055271
24/01/2026 (14:00:00 - 14:59:59),Nina Ward,440795892684.0,,0,4.0,4.0,0.0,0.0,936.8128283591179,234.20320708977948,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,2.0,0.0,731.842000988037,144.89708151197885,575.7991091833252,1112.4269391710636,131.03086964101408,44.58324117093158,12.877734511346782,2259.682752755813,1125.3046736824103,1112.4269391710636,215.01257356177672
24/01/2026 (14:00:00 - 14:59:59),Ruby Bennett,440776845445.0,,0,2.0,2.0,1.0,1.0,258.1163402010693,129.05817010053465,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,2.0,0.0,537.2358358501383,28.26982157027985,504.62163660184723,280.7074562582241,13.902360701132274,13.033133034033742,11.494907822953198,3022.3132963200733,292.20236408117734,280.7074562582241,285.48433959874944
24/01/2026 (14:00:00 - 14:59:59),Theo Bennett,440797064732.0,,0,4.0,4.0,1.0,1.0,702.8434383565432,175.7108595891358,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,3.0,0.0,505.10857074696145,26.52665246685854,470.42383415994243,776.7643242081126,41.288549370927534,40.79042060080244,20.13931716978581,2632.433028132769,796.9036413778985,776.7643242081126,170.66333048933268
24/01/2026 (14:00:00 - 14:59:59),Nina Reed,440712872381.0,,0,4.0,4.0,3.0,3.0,1316.449026737461,329.11225668436526,0,0,0,0.0,0,0.0,0,0,7.0,7.0,0,0,0,0,1.0,0.0,1193.0350534451552,196.214899265902,993.2331295104713,1495.5134993142449,164.71637390165668,25.109172681472717,17.878989777224497,1836.2106167374611,1513.3924890914693,1495.5134993142449,250.39689417106933
24/01/2026 (14:00:00 - 14:59:59),Ella Scott,440738213751.0,,0,2.0,2.0,2.0,2.0,632.2749726643954,316.1374863321977,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,2.0,0.0,857.9337901772705,106.92550312473817,742.1187009612962,740.2522639435837,90.19811909671624,35.5583443649442,7.641454189726805,2584.112336564841,747.8937181333105,740.2522639435837,267.99394530184895
24/01/2026 (14:00:00 - 14:59:59),Freya Wright,440705932682.0,,0,5.0,7.0,0.0,0.0,1565.7829110720738,313.15658221441475,0,0,0,2.0,0,0.0,0,0,5.0,7.0,0,0,0,0,1.0,1.0,1339.2191027122035,98.18590178662778,1235.5815275845014,1697.3466355057642,104.30535772831851,27.258366705371877,16.64200067567326,1716.917020779026,1713.9886361814374,1697.3466355057642,169.09434303953668
24/01/2026 (15:00:00 - 15:59:59),Liam Turner,440710619180.0,,0,3.0,3.0,0.0,1.0,655.1169822542457,218.3723274180819,0,0,0,0.0,0,1.0,0,0,3.0,4.0,0,0,0,0,2.0,0.0,613.7402164705318,45.75046731154859,559.5705134089367,712.607322587132,32.23263308274686,25.257707250139475,15.652580223392153,2651.679369778901,728.2599028105242,712.607322587132,220.0607274105748
24/01/2026 (15:00:00 - 15:59:59),Nina Ward,440795892684.0,,0,1.0,1.0,0.0,0.0,142.44214628726755,142.44214628726755,0,0,0,0.0,0,0.0,0,0,1.0,1.0,0,0,0,0,1.0,0.0,590.6725811408144,106.70069911771148,474.4399559545033,174.2914895480761,22.31741719220897,9.53192606859957,5.102421700288172,3176.88796937161,179.39391124836428,174.2914895480761,243.7181193800257
24/01/2026 (15:00:00 - 15:59:59),Ruby Bennett,440776845445.0,,0,3.0,4.0,0.0,0.0,693.4915642182689,231.16385473942296,0,0,0,1.0,0,0.0,0,0,3.0,4.0,0,0,0,0,3.0,1.0,556.4542221616956,42.22175451745895,507.5397551704211,762.5660563129176,48.996354673201836,20.07813742144682,14.82753870894548,2708.7608883263465,777.393595021863,762.5660563129176,113.84551665179062
24/01/2026 (15:00:00 - 15:59:59),Theo Bennett,440797064732.0,,0,4.0,4.0,2.0,2.0,884.4771858797501,221.11929646993752,0,0,0,0.0,0,0.0,0,0,6.0,6.0,0,0,0,0,2.0,0.0,598.7496686658505,23.384797189527703,571.9858088727764,919.7160287891099,21.722592495173974,20.274375621278775,20.91205336581565,2416.3276634496788,940.6280821549256,919.7160287891099,243.04425439539574
24/01/2026 (15:00:00 - 15:59:59),Nina Reed,440712872381.0,,0,8.0,9.0,0.0,0.0,2533.761609984411,316.72020124805135,0,0,0,1.0,0,0.0,0,0,8.0,9.0,0,0,0,0,2.0,1.0,971.6414694257791,51.28555211757189,915.4763564764999,2732.0639398150774,159.26584317700832,39.036486653658166,40.86949283759376,592.9604616191068,2772.9334326526714,2732.0639398150774,234.10610572822185
24/01/2026 (15:00:00 - 15:59:59),Ella Scott,440738213751.0,,0,3.0,3.0,1.0,1.0,1454.40504203809,484.8016806793633,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,2.0,0.0,1435.0820623962566,51.243245738594936,1378.2012151356555,1532.3283506079738,61.01050400386518,22.55040608802483,16.782911489899814,1871.1053137830254,1549.1112620978736,1532.3283506079738,179.7834241191009
24/01/2026 (15:00:00 - 15:59:59),Freya Wright,440705932682.0,,0,5.0,5.0,0.0,0.0,933.2712034865581,186.65424069731162,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,2.0,0.0,448.2212412594301,40.37864986792355,400.49066257423675,1028.925391596984,58.89454402407685,36.759644086348956,18.097831153529608,2303.2119790505267,1047.0232227505135,1028.925391596984,249.76479819895997
24/01/2026 (16:00:00 - 16:59:59),Liam Turner,440710619180.0,,0,3.0,3.0,0.0,0.0,763.0475501572446,254.3491833857482,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,3.0,0.0,669.255399165994,54.30999465505261,610.2609171100241,816.7416458333823,39.64063347338584,14.05346220275198,16.461109519224486,2687.4898855550173,833.2027553526068,816.7416458333823,79.30735909237612
24/01/2026 (16:00:00 - 16:59:59),Nina Ward,440795892684.0,,0,4.0,5.0,0.0,0.0,433.8920528202809,108.47301320507023,0,0,0,1.0,0,0.0,0,0,4.0,5.0,0,0,0,0,2.0,1.0,423.3788267445739,43.16157536106736,373.9647472098579,508.3726446111146,49.47057509623893,25.01001669459473,23.383978854980633,2820.1120779990074,531.7566234660952,508.3726446111146,248.13129853489713
24/01/2026 (16:00:00 - 16:59:59),Ruby Bennett,440776845445.0,,0,4.0,4.0,0.0,0.0,550.1309295478775,137.53273238696937,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,2.0,0.0,631.0284899235418,97.30263568330463,527.3435349821093,667.5471834667652,91.88697688637635,25.529277032511374,12.072277229320624,2795.0934264076004,679.6194606960859,667.5471834667652,125.28711289631397
24/01/2026 (16:00:00 - 16:59:59),Theo Bennett,440797064732.0,,0,7.0,8.0,3.0,3.0,1443.8526666252528,206.2646666607504,0,0,0,1.0,0,0.0,0,0,10.0,11.0,0,0,0,0,0.0,0.0,571.9072361566266,53.36925275701034,514.8352844898596,1566.6876336386472,96.91607464509838,37.0269890975659,40.27465624443772,1915.6581984808054,1606.9622898830848,1566.6876336386472,77.3795116361099
24/01/2026 (16:00:00 - 16:59:59),Nina Reed,440712872381.0,,0,4.0,4.0,2.0,3.0,1006.0018418808812,251.5004604702203,0,0,0,0.0,0,1.0,0,0,6.0,7.0,0,0,0,0,3.0,0.0,853.6741744842719,35.96103419627178,809.6880673931068,1086.9056497531512,48.803516292697175,48.15043736935918,12.823620681290482,2346.4390716917997,1099.7292704344418,1086.9056497531512,153.83165787375873
24/01/2026 (16:00:00 - 16:59:59),Ella Scott,440738213751.0,,0,3.0,3.0,0.0,0.0,754.3728888721834,251.45762962406113,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,2.0,0.0,735.4751134569929,101.20587171882534,630.4725421247767,869.4448580632763,103.68187035092078,11.39009884017215,11.957543636736883,2563.7828251305423,881.4024017000132,869.4448580632763,154.81477316944435
24/01/2026 (16:00:00 - 16:59:59),Freya Wright,440705932682.0,,0,4.0,4.0,0.0,0.0,797.2545818694475,199.31364546736188,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,3.0,0.0,591.1663494410296,99.99584841196223,486.7217327123358,913.0399416153771,97.99028647900326,17.795073266926273,21.060254294527905,2523.5440582402093,934.100195909905,913.0399416153771,142.3557458498857
24/01/2026 (17:00:00 - 17:59:59),Liam Turner,440710619180.0,,0,4.0,4.0,1.0,1.0,962.3642691137741,240.59106727844352,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,2.0,0.0,1021.9242289596156,146.57699543211075,870.458905921354,1134.9163863661167,152.99880682773954,24.441638030753865,22.044184789550627,2290.2969204879905,1156.9605711556674,1134.9163863661167,152.7425083563423
24/01/2026 (17:00:00 - 17:59:59),Nina Ward,440795892684.0,,0,3.0,3.0,0.0,0.0,782.392328991571,260.79744299719033,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,0.0,0.0,802.5497840539825,82.0179180908623,715.2649170847915,854.1801900006016,55.987014374044335,15.800846634986218,10.351398864968244,2563.538718858151,864.5315888655698,854.1801900006016,171.9296922762795
24/01/2026 (17:00:00 - 17:59:59),Ruby Bennett,440776845445.0,,0,1.0,1.0,1.0,2.0,185.03909394783466,185.03909394783466,0,0,0,0.0,0,1.0,0,0,2.0,3.0,0,0,0,0,1.0,0.0,665.433727063254,173.69431940595086,485.06331946462626,235.36750591733778,43.652323776826314,13.352176385353637,3.091080702504492,3257.7609100262594,238.45858661984227,235.36750591733778,103.7805033538983
24/01/2026 (17:00:00 - 17:59:59),Theo Bennett,440797064732.0,,0,3.0,3.0,1.0,1.0,876.2495367146894,292.08317890489644,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,2.0,0.0,831.9284290072378,54.791267631274195,771.9195164997095,961.8970720903768,69.99460074692502,20.870579505016604,10.279244056986446,2529.384496860437,972.1763161473633,961.8970720903768,98.43918699219955
24/01/2026 (17:00:00 - 17:59:59),Nina Reed,440712872381.0,,0,4.0,5.0,0.0,1.0,799.8470920927563,199.96177302318907,0,0,0,1.0,0,1.0,0,0,4.0,6.0,0,0,0,0,3.0,1.0,555.883007308445,35.49133151766538,515.000992328493,889.1425765856118,67.73275064370887,21.562733849146685,22.097036733463,2420.473139639592,911.2396133190748,889.1425765856118,268.287247041333
24/01/2026 (17:00:00 - 17:59:59),Ella Scott,440738213751.0,,0,4.0,4.0,2.0,2.0,1308.7247726151913,327.18119315379784,0,0,0,0.0,0,0.0,0,0,6.0,6.0,0,0,0,0,4.0,0.0,1171.356670344849,75.3271946907944,1090.9362070634147,1419.9539520883745,90.85610511062393,30.55961154383895,18.048568081661408,2075.46202286885,1438.002520170036,1419.9539520883745,86.53545696111418
24/01/2026 (17:00:00 - 17:59:59),Freya Wright,440705932682.0,,0,4.0,5.0,0.0,0.0,748.5525545290502,187.13813863226255,0,0,0,1.0,0,0.0,0,0,4.0,5.0,0,0,0,0,3.0,1.0,484.9687898030495,63.67305936670029,416.6806517569575,849.7110975792198,82.69822833260278,18.46031471756684,23.774158224351478,2573.8296499040816,873.4852558035712,849.7110975792198,152.68509429234723
24/01/2026 (18:00:00 - 18:59:59),Liam Turner,440710619180.0,,0,0.0,0.0,0.0,0.0,0.0,396.0024142999438,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1430.4536373345547,67.09894861945024,1358.7169954515193,0.0,0.0,0.0,0.0,3415.7607095740536,0.0,0.0,184.23929042594654
24/01/2026 (18:00:00 - 18:59:59),Nina Ward,440795892684.0,,0,0.0,0.0,0.0,0.0,0.0,152.82493439248637,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,553.7613834880718,135.21333904414274,409.590416426424,0.0,0.0,0.0,0.0,3364.0708254068195,0.0,0.0,235.92917459318045
24/01/2026 (18:00:00 - 18:59:59),Ruby Bennett,440776845445.0,,0,2.0,2.0,3.0,3.0,732.6993488476633,366.34967442383163,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,2.0,0.0,1297.2733396822857,66.48104013943433,1224.524258289791,778.738649870441,33.503218516657135,31.340206265301394,6.364450954024347,2712.4791453481225,785.1031008244654,778.738649870441,102.41775382741224
24/01/2026 (18:00:00 - 18:59:59),Theo Bennett,440797064732.0,,0,4.0,4.0,0.0,0.0,457.9178833724808,114.4794708431202,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,2.0,0.0,474.2126497838608,43.8637694356644,423.13942742601563,546.9697873626033,60.214092301399376,28.837811688723118,21.402099178541846,2792.483272470985,568.3718865411452,546.9697873626033,239.1448409878701
24/01/2026 (18:00:00 - 18:59:59),Nina Reed,440712872381.0,,0,2.0,2.0,0.0,0.0,414.77751432001475,207.38875716000737,0,0,0,0.0,0,0.0,0,0,2.0,2.0,0,0,0,0,1.0,0.0,621.49043702726,58.832925587788495,554.745569376098,472.6698067263921,42.06840827963045,15.823884126746925,6.115667151618661,2988.73257306017,478.78547387801075,472.6698067263921,132.48195306181935
24/01/2026 (18:00:00 - 18:59:59),Ella Scott,440738213751.0,,0,1.0,1.0,1.0,1.0,96.69815686566714,96.69815686566714,0,0,0,0.0,0,0.0,0,0,2.0,2.0,0,0,0,0,0.0,0.0,388.81969326023403,44.51117285623035,335.92493749891975,124.13693925738154,19.055199486630478,16.767165810167825,5.554636010317248,3302.901033673206,129.6915752676988,124.13693925738154,167.40739105909566
24/01/2026 (18:00:00 - 18:59:59),Freya Wright,440705932682.0,,0,0.0,0.0,0.0,0.0,0.0,157.60177587716515,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,604.5571446206969,178.81736244444986,418.6904387866599,0.0,0.0,0.0,0.0,3328.3682423289893,0.0,0.0,271.63175767101075
24/01/2026 (19:00:00 - 19:59:59),Liam Turner,440710619180.0,,0,4.0,4.0,0.0,0.0,1023.0644515611767,255.76611289029418,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,1.0,0.0,1139.6682873727098,111.20221560998247,1022.0487532253228,1185.2799269096242,136.54620119882944,25.669274149618214,22.768175178117552,2191.065353419004,1208.0481020877419,1185.2799269096242,200.8865444932539
24/01/2026 (19:00:00 - 19:59:59),Nina Ward,440795892684.0,,0,2.0,2.0,0.0,0.0,541.6854506104246,270.8427253052123,0,0,0,0.0,0,0.0,0,0,2.0,2.0,0,0,0,0,2.0,0.0,1129.8944546263012,108.46817769459072,1015.4900004815054,611.1709215391676,57.61291802833231,11.872552900410694,6.479455294951935,2850.985770398623,617.6503768341195,611.1709215391676,131.36385276725747
24/01/2026 (19:00:00 - 19:59:59),Ruby Bennett,440776845445.0,,0,0.0,0.0,0.0,0.0,0.0,321.88553984693954,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1272.3055972010047,240.47807358078992,1025.840830486221,0.0,0.0,0.0,0.0,3536.514035498,0.0,0.0,63.485964501999945
24/01/2026 (19:00:00 - 19:59:59),Theo Bennett,440797064732.0,,0,2.0,2.0,1.0,2.0,344.8340299525906,172.4170149762953,0,0,0,0.0,0,1.0,0,0,3.0,4.0,0,0,0,0,2.0,0.0,496.9357598039372,105.57240136428368,387.3187943783302,421.84248663765896,68.91932856242178,12.133692183969915,6.338678306873922,3045.2337065076786,428.1811649445329,421.84248663765896,126.58512854778833
24/01/2026 (19:00:00 - 19:59:59),Nina Reed,440712872381.0,,0,1.0,1.0,0.0,0.0,251.6354406303949,251.6354406303949,0,0,0,0.0,0,0.0,0,0,1.0,1.0,0,0,0,0,1.0,0.0,1029.955219991998,146.4755234308174,879.9641061591863,285.5403193553204,30.38928832293106,3.5155904019944213,4.735202289267813,3190.059344336066,290.2755216445882,285.5403193553204,119.66513401934611
24/01/2026 (19:00:00 - 19:59:59),Ella Scott,440738213751.0,,0,2.0,2.0,1.0,3.0,226.67559912412517,113.33779956206259,0,0,0,0.0,0,2.0,0,0,3.0,5.0,0,0,0,0,2.0,0.0,418.4949367454365,31.260074811224627,377.2978033317887,268.67974008688367,22.130023757912095,29.811175807269592,11.759866685726788,3131.470557416082,280.43960677261043,268.67974008688367,188.08983581130778
24/01/2026 (19:00:00 - 19:59:59),Freya Wright,440705932682.0,,0,4.0,4.0,0.0,0.0,707.9674778409437,176.99186946023593,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,4.0,0.0,471.7252461554766,60.07852183210179,406.3918375205193,814.2328707371712,85.24584568480546,21.019547211422047,20.516651370166617,2537.340628329497,834.7495221073378,814.2328707371712,227.9098495631653
24/01/2026 (20:00:00 - 20:59:59),Liam Turner,440710619180.0,,0,2.0,2.0,0.0,0.0,574.9983208723136,287.4991604361568,0,0,0,0.0,0,0.0,0,0,2.0,2.0,0,0,0,0,1.0,0.0,665.734388569866,51.493758295643985,607.2972082882094,622.5436493677236,33.658484523384615,13.886843972025412,6.023855884554076,2722.381915274223,628.5675052522777,622.5436493677236,249.05057947349948
24/01/2026 (20:00:00 - 20:59:59),Nina Ward,440795892684.0,,0,2.0,2.0,0.0,0.0,535.940204806658,267.970102403329,0,0,0,0.0,0,0.0,0,0,2.0,2.0,0,0,0,0,2.0,0.0,963.6687152476943,92.87407438797139,853.1575597884042,608.7826677665499,37.56830081725467,35.27416214263724,7.9874468901044455,2857.3859615456936,616.7701146566544,608.7826677665499,125.84392379765225
24/01/2026 (20:00:00 - 20:59:59),Ruby Bennett,440776845445.0,,0,1.0,1.0,1.0,1.0,181.3947433184678,181.3947433184678,0,0,0,0.0,0,0.0,0,0,2.0,2.0,0,0,0,0,1.0,0.0,767.7646901497459,57.70351521712689,706.5752412267794,199.0521557876029,14.171478763295532,6.9718674116791695,5.891336587247409,3162.4285267864093,204.94349237485034,199.0521557876029,232.62798083874011
24/01/2026 (20:00:00 - 20:59:59),Theo Bennett,440797064732.0,,0,1.0,1.0,0.0,0.0,450.6034265437873,450.6034265437873,0,0,0,0.0,0,0.0,0,0,1.0,1.0,0,0,0,0,0.0,0.0,1257.5651641493696,71.1432002307322,1179.5224252192668,484.5067333659072,27.00376812274943,6.899538699370535,4.922042016076978,2922.0112041483585,489.4287753819842,484.5067333659072,188.56002046965716
24/01/2026 (20:00:00 - 20:59:59),Nina Reed,440712872381.0,,0,0.0,0.0,0.0,0.0,0.0,220.38338270306943,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,699.5452635050309,41.454991900298104,655.1837986369154,0.0,0.0,0.0,0.0,3375.209968663152,0.0,0.0,224.79003133684836
24/01/2026 (20:00:00 - 20:59:59),Ella Scott,440738213751.0,,0,1.0,1.0,0.0,0.0,354.34521059220674,354.34521059220674,0,0,0,0.0,0,0.0,0,0,1.0,1.0,0,0,0,0,1.0,0.0,1043.8132765344621,75.41016175692386,963.9461809167351,387.50212974096274,28.699985287952796,4.456933860803176,3.6642612950601356,3054.583752508038,391.1663910360229,387.50212974096274,154.24985645593904
24/01/2026 (20:00:00 - 20:59:59),Freya Wright,440705932682.0,,0,0.0,0.0,0.0,0.0,0.0,345.1269581359852,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1300.0281603328547,54.97649147410797,1240.31458388142,0.0,0.0,0.0,0.0,3446.0090384068176,0.0,0.0,153.99096159318245
24/01/2026 (21:00:00 - 21:59:59),Liam Turner,440710619180.0,,0,1.0,1.0,1.0,1.0,438.01074893338694,438.01074893338694,0,0,0,0.0,0,0.0,0,0,2.0,2.0,0,0,0,0,1.0,0.0,1670.9087127440398,59.644454162800656,1603.518085875918,472.0068521322513,26.2499304935433,15.492345410642216,3.204421897536329,3003.5724994402885,475.21127402978766,472.0068521322513,121.21622652992404
24/01/2026 (21:00:00 - 21:59:59),Nina Ward,440795892684.0,,0,1.0,1.0,0.0,0.0,199.10847921485035,199.10847921485035,0,0,0,0.0,0,0.0,0,0,1.0,1.0,0,0,0,0,1.0,0.0,744.7739189623949,88.25813172174354,641.104770737344,235.18272586412598,20.66323014596829,15.411016503307334,4.591068713207918,3238.8435811428753,239.77379457733392,235.18272586412598,121.38262427979069
24/01/2026 (21:00:00 - 21:59:59),Ruby Bennett,440776845445.0,,0,1.0,1.0,0.0,0.0,143.50390032514164,143.50390032514164,0,0,0,0.0,0,0.0,0,0,1.0,1.0,0,0,0,0,1.0,0.0,664.3833567740116,93.44896945314886,565.6600101239608,183.5979988717717,34.81972134972799,5.274377196902056,5.925154283497002,3239.521485536928,189.5231531552687,183.5979988717717,170.9553613078033
24/01/2026 (21:00:00 - 21:59:59),Theo Bennett,440797064732.0,,0,0.0,0.0,0.0,0.0,0.0,89.30860371410257,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,354.8225655788867,28.45476688441529,319.7671772159376,0.0,0.0,0.0,0.0,3492.5723513398175,0.0,0.0,107.42764866018254
24/01/2026 (21:00:00 - 21:59:59),Nina Reed,440712872381.0,,0,3.0,3.0,0.0,0.0,760.8416408297783,253.61388027659277,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,2.0,0.0,882.1585748788184,48.99946076480814,826.8593644782114,826.0608854908689,46.319995753694535,18.899248907396178,17.919282616714856,2647.0448223361027,843.9801681075838,826.0608854908689,108.97500955631357
24/01/2026 (21:00:00 - 21:59:59),Ella Scott,440738213751.0,,0,0.0,0.0,0.0,0.0,0.0,216.85761931732063,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,821.9550352484617,21.551475761985706,795.8608775300416,0.0,0.0,0.0,0.0,3322.1029043740273,0.0,0.0,277.89709562597284
24/01/2026 (21:00:00 - 21:59:59),Freya Wright,440705932682.0,,0,1.0,1.0,0.0,0.0,333.53642810094,333.53642810094,0,0,0,0.0,0,0.0,0,0,1.0,1.0,0,0,0,0,0.0,0.0,907.9639656953835,65.61364534155793,836.8733455239952,368.99016194235816,29.976759011587824,5.4769748298303425,3.3500460659610103,2939.418349855363,372.34020800831917,368.99016194235816,288.241442136318
